# time	cmd_angle	cmd_speed	odom_v(m/s)	odom_omega(rad/s)	R(m)
1779639044.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639045.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639045.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639045.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639045.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639045.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639045.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639045.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639045.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639045.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639045.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639046.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639046.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639046.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639046.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639046.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639046.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639046.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639046.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639046.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639046.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639047.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639047.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639047.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639047.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639047.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639047.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639047.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639047.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639047.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639047.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639048.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639048.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639048.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639048.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639048.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639048.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639048.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639048.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639048.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639048.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639049.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639049.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639049.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639049.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639049.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639049.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639049.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639049.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639049.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639049.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639050.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639050.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639050.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639050.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639050.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639050.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639050.609	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639050.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639050.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639050.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639051.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639051.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639051.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639051.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639051.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639051.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639051.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639051.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639051.809	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639051.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639052.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639052.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639052.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639052.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639052.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639052.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639052.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639052.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639052.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639052.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639053.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639053.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639053.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639053.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639053.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639053.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639053.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639053.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639053.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639053.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639054.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639054.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639054.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639054.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639054.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639054.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639054.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639054.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639054.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639054.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639055.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639055.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639055.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639055.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639055.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639055.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639055.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639055.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639055.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639055.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639056.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639056.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639056.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639056.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639056.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639056.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639056.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639056.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639056.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639056.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639057.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639057.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639057.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639057.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639057.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639057.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639057.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639057.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639057.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639057.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639058.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639058.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639058.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639058.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639058.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639058.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639058.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639058.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639058.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639058.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639059.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639059.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639059.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639059.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639059.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639059.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639059.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639059.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639059.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639059.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639060.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639060.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639060.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639060.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639060.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639060.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639060.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639060.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639060.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639060.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639061.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639061.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639061.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639061.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639061.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639061.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639061.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639061.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639061.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639061.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639062.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639062.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639062.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639062.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639062.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639062.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639062.609	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639062.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639062.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639062.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639063.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639063.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639063.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639063.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639063.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639063.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639063.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639063.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639063.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639063.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639064.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639064.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639064.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639064.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639064.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639064.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639068.002	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639068.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639068.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639068.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639068.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639068.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639068.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639068.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639068.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639068.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639068.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639069.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639069.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639069.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639069.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639069.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639069.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639069.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639069.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639069.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639069.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639070.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639070.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639070.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639070.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639070.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639070.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639070.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639070.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639070.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639070.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639071.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639071.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639071.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639071.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639071.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639071.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639071.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639071.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639071.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639071.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639072.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639072.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639072.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639072.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639072.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639072.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639072.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639072.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639072.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639072.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639073.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639073.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639073.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639073.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639073.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639073.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639073.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639073.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639073.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639073.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639074.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639074.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639074.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639074.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639074.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639074.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639074.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639074.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639074.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639074.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639075.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639075.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639075.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639075.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639075.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639075.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639075.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639075.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639075.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639075.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639076.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639076.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639076.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639076.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639076.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639076.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639076.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639076.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639076.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639076.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639077.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639077.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639077.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639077.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639077.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639077.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639077.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639077.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639077.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639077.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639078.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639078.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639078.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639078.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639078.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639078.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639078.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639078.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639078.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639078.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639079.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639079.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639079.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639079.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639079.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639079.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639079.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639079.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639079.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639079.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639080.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639080.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639080.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639080.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639080.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639080.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639080.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639080.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639080.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639080.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639081.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639081.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639081.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639081.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639081.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639081.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639081.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639081.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639081.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639081.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639082.009	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639082.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639082.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639082.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639082.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639082.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639082.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639082.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639082.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639082.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639083.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639083.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639083.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639083.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639083.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639083.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639083.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639083.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639083.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639083.908	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639084.008	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639084.108	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639084.208	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639084.308	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639084.408	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639084.508	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639084.608	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639084.708	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
1779639084.808	 +100.0	  +4.0	 +2.0000	 -0.0000	      +inf
